,CCT,MSB,SAI
0,0.32185554653158155,0.2804204208184111,0.40521511012300016
1,0.3999071943214579,0.4065651792917626,0.536847945424491
2,0.5751562610949037,0.560121666009092,0.4281679472341524
3,0.9186453777592236,0.8146403659989543,0.7795897136945324
4,1.3305969618483946,1.2045799741773089,1.45445515204075
5,0.24677909068904758,0.3689718097791277,0.37807600016948184
6,0.5234230412158354,0.49295692711592265,0.5853535239086921
